"V1","V2"
0,-0.27022781261008
0,0.0451554324772101
0,0.103110870384427
0,0.0194310401118214
0,-0.0220789314502827
0,-0.00677290774117331
0,0.00162275627843545
0,0.00156423564297128
0,-0.0115884022898186
0,0.0122701554871049
0,0.0144483318056029
0,0.0208884377098397
0,-0.0208673776908502
0,0.0267426980539562
0,0.0433278463539643
0,-0.00630820097087731
0,0.0076344269382019
0,-0.0355242446197107
0,-0.0797851018601008
0,-0.0347788848561934
0,-0.0579173298641238
0,0.0133494937479839
0,-0.00396556440790123
0,-0.0318267142940847
0,0.0416840829610288
0,-0.0611668851878865
0,-0.0520793843658229
0,0.0550585897049239
0,0.0761905297948877
0,-0.0264742009954247
0,-0.0013177716427959
0,-0.0121267354494238
0,-0.0379035475020591
0,-0.066798077806517
0,-0.0191283686937549
0,0.022392613674862
0,0.0354959859165426
0,0.0016825980285985
0,-0.0281919576725112
0,-0.0222948893359437
0,0.0231511861359781
0,0.0370590611703845
0,0.0430860541091439
0,0.00791697878507617
0,0.0089721430732443
0,-0.0379400367911534
0,-0.0377559620516926
0,-0.0183630134820436
0,-0.0497467543967317
0,0.0137677217317227
0,-0.0347633721101316
0,0.015233357997198
0,-0.0216903407402713
0,0.0531134103419625
0,-0.0375045010587993
0,0.0410517986109854
0,-0.00132915352304564
0,0.00610857890541688
0,-0.0283514702940042
0,-0.00239771482412479
0,0.0134582472466088
0,-0.0354429290772692
0,-0.00561272822517111
0,-0.044506975063536
0,0.021849368475364
0,0.0404783392781447
0,-0.0409242563032543
0,6.41253639122877e-05
0,-0.0391287250003927
0,0.0520081451467596
0,0.0267301017636992
0,0.0230347804162402
0,-0.0300283354081006
0,-0.0471607816307276
0,-0.06391231739503
0,-0.00977995558974829
0,0.0269959791306002
0,-0.0342828759831779
0,0.0380780314047266
0,-0.0177140603374357
0,0.0311936131457759
0,0.0475733008148657
0,0.0251149190096566
0,0.00810374937936518
0,0.0324862005546377
0,-0.0861160289960763
0,-0.0700497236533904
0,0.0168268712185207
0,-0.00455565561657667
0,-0.0398519873708374
0,0.0137827289789857
0,0.0751299541018465
0,0.0408452775448214
0,-0.0727499453657475
0,0.0899404861226125
0,0.0368543084376756
0,0.0594315118359083
0,-0.0154974990459625
0,0.030436188603378
0,-0.0373592735697054
0,-0.00725705212266728
0,0.0189750220736178
0,-0.0660991426304081
0,0.000365518189851791
0,0.0527865511886063
0,-0.0883748671636263
0,-0.0188086708165524
0,-6.63271616598289e-05
0,-0.0489052961803127
0,-0.0282426602161477
0,-0.0800665377721269
0,0.0108499682838697
0,0.0117965352169672
0,0.0610531957809212
0,0.0179359710367597
0,-0.0136465812090394
0,0.0318496053940768
0,-0.0515797164393383
0,0.0487728156104538
0,-0.0610765559627216
0,0.0587135734673161
0,0.0418800252041658
0,-0.00375355232414485
0,0.00490490467902562
0,-0.0161396643905515
0,-0.0113379477177972
0,-0.031767086585083
0,0.0201699539919096
0,0.0187698917574171
0,-0.0459082060181861
0,-0.00665429035657064
0,0.00481326299548175
0,0.00769296690645673
0,0.0223169790737068
0,-0.0164937701348461
0,-0.0247351662440803
0,-0.00968733597416453
0,-0.0241710015903624
0,-0.0312257052974039
0,0.00131981435407814
0,0.725786983302696
0,-0.71072933368773
0,-0.0211980990762829
0,-0.0156060391803177
0,0.0155051091440212
0,0.0412110830487644
0,-0.0054552080579428
0,0.0308183904285617
0,0.0470742031421756
0,0.0230881949977022
0,-0.000968614598267205
0,0.043706315133392
0,0.0185874715326394
0,-0.0257342300774954
0,0.0488349984875116
0,0.0360132905659922
0,0.0103112143938675
0,-0.0390616548720948
0,0.0293100266001987
0,0.058306250576315
0,0.0375637646547974
0,-0.0111932723902561
0,-0.011524446693134
0,-0.0304613313760956
0,-0.0919882371524872
0,-0.0280729544244989
0,0.0123388382319911
0,-0.0161677225638444
0,-0.055366822355189
0,0.00635501865504142
0,-0.0346877393011153
0,0.0294767332594349
0,0.0439403880378475
0,-0.0135507054716117
0,-0.0123285927693299
0,0.0160831641254539
0,0.0740279903660316
0,0.00473909244024664
0,0.00831364115584891
0,0.0305068767271661
0,-0.0269127766368108
0,-0.0189896272096148
0,0.0365096129034504
0,-0.0558715240628981
0,-0.0010703886964367
0,0.000160240534995598
0,0.01366270017936
0,-0.00958627451840035
0,0.0030297011003666
0,0.0550840431416501
0,-0.00417096695081492
0,0.0280045890418474
0,-0.0362104615176825
0,-0.0591660967436444
0,0.00290665759990507
0,0.036239703527177
0,0.0115449443573222
0,-0.0818446366079356
0,0.0418942755610054
0,-0.0366839404093121
0,-0.0101265865704936
0,-0.0228791194618529
0,0.0484336321635279
0,-0.0225627124933674
0,0.0027643184600708
0,-0.0304594375481984
0,-0.0761287726953516
0,-0.0399061812535386
0,-0.023400196944329
0,0.0373361759527922
0,-0.0284374395114391
0,0.0138821709197648
0,0.0549831075486638
0,0.0758620184819526
0,0.0678857153956871
0,-0.0233614374242686
0,-0.0106140640322532
0,-0.0502227001869652
0,-0.0158349917552507
0,0.0446450769900193
0,0.0392645846888684
0,-0.0304586989750995
0,0.0910648275942015
0,0.0508499296154842
0,-0.00924109997016925
0,-0.0704235795754011
0,-0.00447049389015782
0,0.0281618266192682
0,-0.0192274198575785
0,-0.0103333172586106
0,-0.0366277484632899
0,0.0593439523103779
0,0.0412232588741458
0,0.123581734966116
0,0.00293200056986416
0,0.0313933256934604
0,-0.0128403901941643
0,0.0121278145462476
0,-0.0657268426825836
0,-0.0238932835140979
0,-0.0836560574401563
0,-0.000607106182488222
0,-0.0647509421216958
0,-0.0422696577775434
0,-0.0214247410648707
0,-0.00569134578491744
0,-0.0145523493831892
0,-0.00330019587429249
0,0.00463868914884858
0,-0.0133602193221999
0,0.0235046026691403
0,-0.0298310475080915
0,0.0389849141043848
0,-0.0254209023110763
0,0.0156837967663917
0,-0.0161035960939249
0,0.0110629008555566
0,0.0438555866761023
0,-0.0182842545149462
0,0.0199089196653824
0,0.032216006695643
0,0.0164294217340298
0,-0.026986110006514
0,0.0776586034126862
0,0.034684383227097
0,0.021462412873922
0,0.0647231138756518
0,0.0215441656706457
0,0.0134330819935186
0,0.0249019229084087
0,-0.0133056315519603
0,0.018339392811334
0,0.00714563108469888
0,0.0217874386792896
0,-0.0354478703406073
0,0.0185394818663458
0,0.014351878472655
0,-0.0301303854188633
0,0.0110329841369361
0,-0.0511962093494324
0,-0.0477450039962283
0,-0.018247230307716
0,0.00284442757681685
0,-0.0175876937552218
0,-0.0541429294358169
0,0.0226841929037039
0,0.00603200760505035
0,0.0144505059129365
0,-0.0235145045274153
0,0.00493850509250711
0,0.0190411558870122
0,-0.0399363237682843
0,-0.0598930543475092
0,0.0481983839310443
0,-0.0229074041968632
0,-0.0064508208405063
0,-0.0191748290417845
0,0.0441509178304454
0,-0.0262878126364853
0,0.0227215238941257
0,0.0401192760648187
0,0.016457923279514
0,0.00140778475936287
